ziplocationid,city,decomissioned,latitude,longitude,state,zip,zipType
20364,"LAS VEGAS",0,36.03,-115.21,NV,89139,STANDARD
20365,"LAS VEGAS",0,35.99,-115.09,NV,89140,"PO BOX"
20366,"LAS VEGAS",0,35.97,-115.21,NV,89141,STANDARD
20367,"LAS VEGAS",0,36.14,-115.03,NV,89142,STANDARD
20368,"LAS VEGAS",0,36.31,-115.29,NV,89143,STANDARD
20369,"LAS VEGAS",0,36.17,-115.31,NV,89144,STANDARD
20370,"LAS VEGAS",0,36.16,-115.28,NV,89145,STANDARD
20371,"LAS VEGAS",0,36.14,-115.22,NV,89146,STANDARD
20372,"LAS VEGAS",0,36.11,-115.27,NV,89147,STANDARD
20373,"LAS VEGAS",0,36.06,-115.31,NV,89148,STANDARD
20374,"LAS VEGAS",0,36.28,-115.28,NV,89149,STANDARD
20375,"LAS VEGAS",0,36.12,-115.21,NV,89150,UNIQUE
20376,"LAS VEGAS",0,36.14,-115.22,NV,89151,UNIQUE
20377,"LAS VEGAS",0,36.17,-115.2,NV,89152,UNIQUE
20378,"LAS VEGAS",0,36.15,-115.2,NV,89153,UNIQUE
20379,"LAS VEGAS",0,36.08,-115.14,NV,89154,"PO BOX"
20380,"LAS VEGAS",0,36.17,-115.12,NV,89155,UNIQUE
20381,"LAS VEGAS",0,36.22,-115.03,NV,89156,STANDARD
20382,"LAS VEGAS",0,36.18,-115.14,NV,89157,"PO BOX"
20383,"LAS VEGAS",0,36.2,-115.22,NV,89158,STANDARD
20384,"LAS VEGAS",0,36.07,-115.14,NV,89159,UNIQUE
20385,"LAS VEGAS",0,36.12,-115.09,NV,89160,"PO BOX"
20386,"LAS VEGAS",0,35.99,-115.4,NV,89161,STANDARD
20387,"LAS VEGAS",0,36.18,-115.14,NV,89162,"PO BOX"
20388,"THE LAKES",0,36.17,-115.13,NV,89163,UNIQUE
20389,"LAS VEGAS",0,36.12,-115.28,NV,89164,UNIQUE
20390,"LAS VEGAS",0,35.99,-115.09,NV,89165,STANDARD
20391,"LAS VEGAS",0,36.32,-115.35,NV,89166,STANDARD
20392,"LAS VEGAS",0,36.12,-115.13,NV,89169,STANDARD
20393,"LAS VEGAS",0,36.08,-115.14,NV,89170,"PO BOX"
20394,"LAS VEGAS",0,36.11,-115.22,NV,89173,"PO BOX"
20395,"LAS VEGAS",0,36.08,-115.14,NV,89177,UNIQUE
20396,"LAS VEGAS",0,35.9,-115.33,NV,89178,STANDARD
20397,"LAS VEGAS",0,35.99,-115.25,NV,89179,STANDARD
20398,"LAS VEGAS",0,36.15,-115.11,NV,89180,"PO BOX"
20399,"LAS VEGAS",0,35.99,-115.15,NV,89183,STANDARD
20400,"LAS VEGAS",0,36.15,-115.11,NV,89185,"PO BOX"
20401,"NELLIS AFB",0,36.24,-114.96,NV,89191,"PO BOX"
20402,"LAS VEGAS",0,36.08,-115.14,NV,89193,"PO BOX"
20403,"LAS VEGAS",0,36.2,-115.22,NV,89195,UNIQUE
20404,"LAS VEGAS",0,36.15,-115.1,NV,89199,STANDARD
20405,LAUGHLIN,0,35.15,-114.62,NV,89028,"PO BOX"
20406,LAUGHLIN,0,35.1,-114.71,NV,89029,STANDARD
20407,LOGANDALE,0,36.64,-114.46,NV,89021,"PO BOX"
20408,LOVELOCK,0,40.32,-118.2,NV,89419,STANDARD
20409,LUND,0,38.98,-114.94,NV,89317,"PO BOX"
20410,LUNING,0,38.47,-118.3,NV,89420,STANDARD
20411,"MC DERMITT",0,41.87,-117.97,NV,89421,"PO BOX"
20412,"MC GILL",0,39.49,-114.75,NV,89318,"PO BOX"
20413,MANHATTAN,0,38.53,-117.04,NV,89022,"PO BOX"
20414,MERCURY,0,36.66,-115.99,NV,89023,"PO BOX"
20415,MESQUITE,0,36.77,-113.99,NV,89024,"PO BOX"
20416,MESQUITE,0,36.78,-114.14,NV,89027,STANDARD
20417,MESQUITE,0,36.81,-114.07,NV,89034,STANDARD
20418,MINA,0,38.19,-118.18,NV,89422,"PO BOX"
20419,MINDEN,0,39.01,-119.75,NV,89423,STANDARD
20420,MOAPA,0,36.63,-114.62,NV,89025,"PO BOX"
20421,"COYOTE SPRINGS",0,36.54,-114.44,NV,89037,STANDARD
20422,"COYOTE SPRINGS",0,36.54,-114.44,NV,89067,STANDARD
20423,MONTELLO,0,41.22,-114.23,NV,89830,"PO BOX"
20424,"MOUNTAIN CITY",0,41.77,-116.08,NV,89831,STANDARD
20425,NIXON,0,39.86,-119.44,NV,89424,"PO BOX"
20426,"NORTH LAS VEGAS",0,36.21,-115.12,NV,89030,STANDARD
20427,"NORTH LAS VEGAS",0,36.27,-115.13,NV,89031,STANDARD
20428,"NORTH LAS VEGAS",0,36.22,-115.16,NV,89032,STANDARD
20429,"NORTH LAS VEGAS",0,36.3,-115.14,NV,89033,STANDARD
20430,"NORTH LAS VEGAS",0,36.37,-114.88,NV,89036,"PO BOX"
20431,"NORTH LAS VEGAS",0,36.25,-115.08,NV,89081,STANDARD
20432,"NORTH LAS VEGAS",0,36.3,-115.15,NV,89084,STANDARD
20433,"NORTH LAS VEGAS",0,36.31,-115.2,NV,89085,STANDARD
20434,"NORTH LAS VEGAS",0,36.28,-115.13,NV,89086,STANDARD
20435,"NORTH LAS VEGAS",0,36.2,-115.12,NV,89087,STANDARD
20436,OROVADA,0,41.63,-118,NV,89425,STANDARD
20437,OVERTON,0,36.39,-114.37,NV,89040,STANDARD
20438,OWYHEE,0,41.91,-116.18,NV,89832,"PO BOX"
20439,PAHRUMP,0,36.25,-116.01,NV,89041,"PO BOX"
20440,PAHRUMP,0,36.36,-116.15,NV,89048,STANDARD
20441,PAHRUMP,0,36.29,-116.09,NV,89060,STANDARD
20442,PAHRUMP,0,36.08,-115.92,NV,89061,STANDARD
20443,PANACA,0,37.68,-114.29,NV,89042,"PO BOX"
20444,"PARADISE VALLEY",0,41.38,-117.36,NV,89426,"PO BOX"
20445,PIOCHE,0,38.1,-114.38,NV,89043,STANDARD
20446,RENO,0,39.52,-119.81,NV,89501,STANDARD
20447,RENO,0,39.48,-119.74,NV,89502,STANDARD
20448,RENO,0,39.54,-119.84,NV,89503,STANDARD
20449,RENO,0,39.52,-119.81,NV,89504,"PO BOX"
20450,RENO,0,39.52,-119.81,NV,89505,"PO BOX"
20451,RENO,0,39.76,-119.86,NV,89506,STANDARD
20452,RENO,0,39.52,-119.81,NV,89507,"PO BOX"
20453,RENO,0,39.52,-119.81,NV,89508,STANDARD
20454,RENO,0,39.49,-119.84,NV,89509,STANDARD
20455,RENO,0,39.91,-119.68,NV,89510,STANDARD
20456,RENO,0,39.38,-119.87,NV,89511,STANDARD
20457,RENO,0,39.55,-119.8,NV,89512,STANDARD
20458,RENO,0,39.52,-119.81,NV,89513,"PO BOX"
20459,RENO,0,39.52,-119.81,NV,89515,"PO BOX"
20460,RENO,0,39.52,-119.81,NV,89519,STANDARD
20461,RENO,0,39.52,-119.81,NV,89520,"PO BOX"
20462,RENO,0,39.38,-119.67,NV,89521,STANDARD
20463,RENO,0,39.49,-119.9,NV,89523,STANDARD
20464,RENO,0,39.52,-119.81,NV,89533,"PO BOX"
20465,RENO,0,39.52,-119.81,NV,89555,UNIQUE
20466,RENO,0,39.52,-119.81,NV,89557,UNIQUE
20467,RENO,0,39.52,-119.81,NV,89570,"PO BOX"
20468,RENO,0,39.52,-119.81,NV,89595,UNIQUE
20469,RENO,0,39.52,-119.81,NV,89599,UNIQUE
20470,"ROUND MOUNTAIN",0,38.79,-117.11,NV,89045,STANDARD
20471,RUTH,0,39.27,-114.99,NV,89319,"PO BOX"
20472,SCHURZ,0,38.92,-118.71,NV,89427,"PO BOX"
20473,"CAL NEV ARI",0,35.24,-114.87,NV,89039,STANDARD
20474,SEARCHLIGHT,0,35.49,-114.89,NV,89046,STANDARD
20475,"SILVER CITY",0,39.25,-119.63,NV,89428,"PO BOX"
20476,SILVERPEAK,0,37.76,-117.65,NV,89047,"PO BOX"
20477,"SILVER SPRINGS",0,39.37,-119.26,NV,89429,STANDARD
20478,SMITH,0,38.8,-119.32,NV,89430,STANDARD
20479,SPARKS,0,39.53,-119.73,NV,89431,STANDARD
20480,SPARKS,0,39.54,-119.74,NV,89432,"PO BOX"
20481,"SUN VALLEY",0,39.59,-119.77,NV,89433,STANDARD
20482,SPARKS,0,39.53,-119.41,NV,89434,STANDARD
20483,SPARKS,0,39.54,-119.73,NV,89435,"PO BOX"
20484,SPARKS,0,39.64,-119.69,NV,89436,STANDARD
20485,SPARKS,0,39.68,-119.68,NV,89441,STANDARD
20486,TONOPAH,0,38.35,-116.61,NV,89049,STANDARD
20487,TUSCARORA,0,41.45,-116.27,NV,89834,STANDARD
20488,VALMY,0,40.75,-117.1,NV,89438,"PO BOX"
20489,VERDI,0,39.51,-119.99,NV,89439,"PO BOX"
20490,"VIRGINIA CITY",0,39.3,-119.63,NV,89440,"PO BOX"
20491,WADSWORTH,0,39.69,-119.39,NV,89442,"PO BOX"
20492,WELLINGTON,0,38.7,-119.32,NV,89444,STANDARD
20493,"RUBY VALLEY",0,40.49,-115.32,NV,89833,STANDARD
20494,WELLS,0,41.35,-114.8,NV,89835,STANDARD
20495,"WEST WENDOVER",0,40.87,-114.15,NV,89883,"PO BOX"
20496,WINNEMUCCA,0,41.12,-118.05,NV,89445,STANDARD
20497,WINNEMUCCA,0,40.96,-117.72,NV,89446,"PO BOX"
20498,YERINGTON,0,38.87,-119.14,NV,89447,STANDARD
20499,"ZEPHYR COVE",0,38.99,-119.92,NV,89448,"PO BOX"
20500,STATELINE,0,38.96,-119.9,NV,89449,"PO BOX"
20501,ADAMS,0,45.71,-118.48,OR,97810,STANDARD
20502,ADEL,0,42.1,-119.85,OR,97620,"PO BOX"
20503,ADRIAN,0,43.59,-117.1,OR,97901,STANDARD
20504,AGNESS,0,42.59,-124.01,OR,97406,STANDARD
20505,ALBANY,0,44.62,-123.13,OR,97321,STANDARD
20506,ALBANY,0,44.63,-123,OR,97322,STANDARD
20507,ALLEGANY,0,43.42,-124.03,OR,97407,"PO BOX"
20508,ALSEA,0,44.35,-123.65,OR,97324,STANDARD
20509,ALVADORE,0,44.12,-123.26,OR,97409,"PO BOX"
20510,AMITY,0,45.1,-123.23,OR,97101,STANDARD
20511,ANTELOPE,0,44.95,-120.65,OR,97001,STANDARD
20512,ARLINGTON,0,45.55,-120.32,OR,97812,STANDARD
20513,MIKKALO,0,45.71,-120.2,OR,97861,STANDARD
20514,AROCK,0,42.91,-117.48,OR,97902,"PO BOX"
20515,ASHLAND,0,42.15,-122.53,OR,97520,STANDARD
20516,ASHWOOD,0,44.7,-120.72,OR,97711,STANDARD
20517,ASTORIA,0,46.12,-123.67,OR,97103,STANDARD
20518,ATHENA,0,45.83,-118.51,OR,97813,STANDARD
20519,AUMSVILLE,0,44.82,-122.85,OR,97325,STANDARD
20520,AURORA,0,45.23,-122.8,OR,97002,STANDARD
20521,AZALEA,0,42.78,-123.12,OR,97410,STANDARD
20522,"BAKER CITY",0,44.81,-117.74,OR,97814,STANDARD
20523,BANDON,0,43.05,-124.36,OR,97411,STANDARD
20524,BANKS,0,45.66,-123.15,OR,97106,STANDARD
20525,BUXTON,0,45.73,-123.19,OR,97109,STANDARD
20526,MANNING,0,45.65,-123.23,OR,97125,STANDARD
20527,BEATTY,0,42.49,-121.27,OR,97621,STANDARD
20528,BEAVERCREEK,0,45.25,-122.46,OR,97004,STANDARD
20529,BEAVERTON,0,45.49,-122.8,OR,97005,STANDARD
20530,BEAVERTON,0,45.52,-122.85,OR,97006,STANDARD
20531,BEAVERTON,0,45.44,-122.88,OR,97007,STANDARD
20532,BEAVERTON,0,45.45,-122.79,OR,97008,STANDARD
20533,BEAVERTON,0,45.49,-122.8,OR,97075,"PO BOX"
20534,BEAVERTON,0,45.49,-122.8,OR,97076,"PO BOX"
20535,BEAVERTON,0,45.49,-122.8,OR,97077,UNIQUE
20536,BEND,0,44.07,-121.25,OR,97701,STANDARD
20537,BEND,0,43.98,-121.27,OR,97702,STANDARD
20538,BEND,0,43.83,-121.49,OR,97707,STANDARD
20539,BEND,0,44.07,-121.3,OR,97708,"PO BOX"
20540,BEND,0,44.06,-121.31,OR,97709,"PO BOX"
20541,BLODGETT,0,44.62,-123.6,OR,97326,STANDARD
20542,"BLUE RIVER",0,44.05,-122.05,OR,97413,STANDARD
20543,BLY,0,42.37,-121,OR,97622,"PO BOX"
20544,BOARDMAN,0,45.77,-119.52,OR,97818,STANDARD
20545,BONANZA,0,42.21,-121.3,OR,97623,STANDARD
20546,BORING,0,45.42,-122.37,OR,97009,STANDARD
20547,DAMASCUS,0,45.42,-122.45,OR,97089,STANDARD
20548,"BRIDAL VEIL",0,45.55,-122.27,OR,97010,"PO BOX"
20549,BRIGHTWOOD,0,45.36,-121.99,OR,97011,STANDARD
20550,BROADBENT,0,42.96,-124.17,OR,97414,STANDARD
20551,BROOKINGS,0,42.13,-124.24,OR,97415,STANDARD
20552,BROTHERS,0,43.74,-120.38,OR,97712,STANDARD
20553,BROWNSVILLE,0,44.38,-122.94,OR,97327,STANDARD
20554,FIELDS,0,42.17,-118.36,OR,97710,STANDARD
20555,BURNS,0,43.59,-118.89,OR,97720,STANDARD
20556,PRINCETON,0,42.86,-118.42,OR,97721,STANDARD
20557,DIAMOND,0,42.91,-118.65,OR,97722,STANDARD
20558,FRENCHGLEN,0,42.72,-119.12,OR,97736,STANDARD
20559,"BUTTE FALLS",0,42.53,-122.53,OR,97522,STANDARD
20560,"CAMP SHERMAN",0,44.47,-121.64,OR,97730,STANDARD
20561,CANBY,0,45.21,-122.66,OR,97013,STANDARD
20562,"ARCH CAPE",0,45.84,-123.86,OR,97102,STANDARD
20563,"CANNON BEACH",0,45.92,-123.97,OR,97110,"PO BOX"
20564,"TOLOVANA PARK",0,45.86,-123.96,OR,97145,"PO BOX"
20565,"CANYON CITY",0,44.22,-119.13,OR,97820,STANDARD
20566,CANYONVILLE,0,42.94,-123.22,OR,97417,STANDARD
20567,CARLTON,0,45.29,-123.22,OR,97111,STANDARD
20568,"CASCADE LOCKS",0,45.61,-121.84,OR,97014,STANDARD
